source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0150063,visual system development,0.004675318087994829,True,"""The process whose specific outcome is the progression of the visual system over time, from its formation to the mature structure, including the eye, parts of the central nervous system (CNS) involved in processing of visual inputs, and connecting nerve pathways."" [GOC:aruk, GOC:bc, GOC:krc, PMID:15004427, PMID:20647017, PMID:22632727]",339,1896,54,19147,0.028481012658227847,0.1592920353982301,query_1,['GO:0048880']
GO:BP,GO:1903706,regulation of hemopoiesis,0.004678120116729245,True,"""Any process that modulates the frequency, rate or extent of hemopoiesis."" [GO_REF:0000058, GOC:pad, GOC:PARL, GOC:TermGenie, PMID:20080761]",387,1896,60,19147,0.03164556962025317,0.15503875968992248,query_1,"['GO:0002682', 'GO:0030097', 'GO:0060284', 'GO:2000026']"
GO:BP,GO:0036293,response to decreased oxygen levels,0.00482376269713659,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus reflecting a decline in the level of oxygen."" [GOC:al]",269,1896,45,19147,0.023734177215189875,0.16728624535315986,query_1,['GO:0070482']
GO:BP,GO:0051058,negative regulation of small GTPase mediated signal transduction,0.00482376269713659,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of small GTPase mediated signal transduction."" [GOC:ai]",63,1896,16,19147,0.008438818565400843,0.25396825396825395,query_1,"['GO:0007264', 'GO:0051056', 'GO:1902532']"
GO:BP,GO:0014855,striated muscle cell proliferation,0.00482376269713659,True,"""The multiplication or reproduction of striated muscle cells, resulting in the expansion of a cell population. Striated muscles contain fibers that are divided by transverse bands into striations, and cardiac and skeletal muscle are types of striated muscle."" [CL:0000737, GOC:ef, GOC:mtg_muscle]",63,1896,16,19147,0.008438818565400843,0.25396825396825395,query_1,['GO:0033002']
GO:BP,GO:0030193,regulation of blood coagulation,0.00482376269713659,True,"""Any process that modulates the frequency, rate or extent of blood coagulation."" [GOC:mah]",63,1896,16,19147,0.008438818565400843,0.25396825396825395,query_1,"['GO:0007596', 'GO:0032101', 'GO:0050818', 'GO:0061041', 'GO:1900046']"
GO:BP,GO:1903053,regulation of extracellular matrix organization,0.0048396812252461344,True,"""Any process that modulates the frequency, rate or extent of extracellular matrix organization."" [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:22357537]",57,1896,15,19147,0.007911392405063292,0.2631578947368421,query_1,"['GO:0030198', 'GO:0051128']"
GO:BP,GO:0022602,ovulation cycle process,0.005087217990108249,True,"""A process involved in the sexual cycle seen in females, often with physiologic changes in the endometrium that recur at regular intervals during the reproductive years."" [GOC:isa_complete]",40,1896,12,19147,0.006329113924050633,0.3,query_1,"['GO:0022414', 'GO:0042698', 'GO:0048511']"
GO:BP,GO:0003176,aortic valve development,0.005087217990108249,True,"""The progression of the aortic valve over time, from its formation to the mature structure."" [GOC:mtg_heart]",40,1896,12,19147,0.006329113924050633,0.3,query_1,['GO:1905314']
GO:BP,GO:0003044,regulation of systemic arterial blood pressure mediated by a chemical signal,0.005087217990108249,True,"""The regulation of blood pressure mediated by biochemical signaling: hormonal, autocrine or paracrine."" [GOC:mtg_cardio]",40,1896,12,19147,0.006329113924050633,0.3,query_1,['GO:0003073']
GO:BP,GO:0010001,glial cell differentiation,0.0053960254909261205,True,"""The process in which a relatively unspecialized cell acquires the specialized features of a glial cell."" [GOC:go_curators, GOC:mtg_sensu]",217,1896,38,19147,0.020042194092827006,0.17511520737327188,query_1,"['GO:0030154', 'GO:0042063']"
GO:BP,GO:0090288,negative regulation of cellular response to growth factor stimulus,0.0053960254909261205,True,"""Any process that decreases the rate, frequency, or extent of a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus."" [GOC:BHF]",89,1896,20,19147,0.010548523206751054,0.2247191011235955,query_1,"['GO:0048585', 'GO:0071363', 'GO:0090287']"
GO:BP,GO:0045596,negative regulation of cell differentiation,0.005477089056305101,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of cell differentiation."" [GOC:go_curators]",546,1896,79,19147,0.041666666666666664,0.1446886446886447,query_1,"['GO:0030154', 'GO:0045595', 'GO:0048523', 'GO:0051093']"
GO:BP,GO:1901654,response to ketone,0.005477089056305101,True,"""A response that results in a state of tolerance to ketone."" [GOC:mengo_curators, PMID:23356676]",180,1896,33,19147,0.01740506329113924,0.18333333333333332,query_1,['GO:1901700']
GO:BP,GO:0048661,positive regulation of smooth muscle cell proliferation,0.005534192485068041,True,"""Any process that activates or increases the rate or extent of smooth muscle cell proliferation."" [CL:0000192, GOC:ebc]",70,1896,17,19147,0.008966244725738396,0.24285714285714285,query_1,"['GO:0008284', 'GO:0048659', 'GO:0048660']"
GO:BP,GO:0048708,astrocyte differentiation,0.005534192485068041,True,"""The process in which a relatively unspecialized cell acquires the specialized features of an astrocyte. An astrocyte is the most abundant type of glial cell. Astrocytes provide support for neurons and regulate the environment in which they function."" [GOC:vp, PMID:15139015]",70,1896,17,19147,0.008966244725738396,0.24285714285714285,query_1,"['GO:0007417', 'GO:0010001']"
GO:BP,GO:0015718,monocarboxylic acid transport,0.005573988476685639,True,"""The directed movement of monocarboxylic acids into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:krc]",137,1896,27,19147,0.014240506329113924,0.19708029197080293,query_1,['GO:0046942']
GO:BP,GO:0060420,regulation of heart growth,0.0057667871105975856,True,"""Any process that modulates the rate or extent of heart growth. Heart growth is the increase in size or mass of the heart."" [GOC:dph, GOC:tb]",52,1896,14,19147,0.007383966244725738,0.2692307692307692,query_1,"['GO:0046620', 'GO:0060419', 'GO:2000026']"
GO:BP,GO:0036006,cellular response to macrophage colony-stimulating factor stimulus,0.005810292718909901,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a macrophage colony-stimulating factor stimulus."" [GOC:yaf, PMID:14687666]",58,1896,15,19147,0.007911392405063292,0.25862068965517243,query_1,"['GO:0036005', 'GO:0071345']"
GO:BP,GO:0048666,neuron development,0.005827204166147489,True,"""The process whose specific outcome is the progression of a neuron over time, from initial commitment of the cell to a specific fate, to the fully functional differentiated cell."" [GOC:dph]",1013,1896,133,19147,0.07014767932489452,0.13129318854886476,query_1,"['GO:0030182', 'GO:0048468']"
GO:BP,GO:0008150,biological_process,0.0058442367351349625,True,"""A biological process is the execution of a genetically-encoded biological module or program. It consists of all the steps required to achieve the specific biological objective of the module. A biological process is accomplished by a particular set of molecular functions carried out by specific gene products (or macromolecular complexes), often in a highly regulated manner and in a particular temporal sequence."" [GOC:pdt]",14352,1896,1481,19147,0.7811181434599156,0.1031911928651059,query_1,[]
GO:BP,GO:1902105,regulation of leukocyte differentiation,0.005870384348657904,True,"""Any process that modulates the frequency, rate or extent of leukocyte differentiation."" [GOC:add, GOC:TermGenie]",303,1896,49,19147,0.025843881856540084,0.1617161716171617,query_1,"['GO:0002521', 'GO:1903706']"
GO:BP,GO:0060836,lymphatic endothelial cell differentiation,0.0059554589584447015,True,"""The process in which a venous blood vessel endothelial cell acquires specialized features of a lymphatic vessel endothelial cell, a thin flattened cell that lines the inside surfaces of lymph vessels."" [GOC:dph, GOC:sdb_2009, GOC:tb]",8,1896,5,19147,0.0026371308016877636,0.625,query_1,"['GO:0001945', 'GO:0045446']"
GO:BP,GO:0001554,luteolysis,0.0059554589584447015,True,"""The lysis or structural demise of the corpus luteum. During normal luteolysis, two closely related events occur. First, there is loss of the capacity to synthesize and secrete progesterone (functional luteolysis) followed by loss of the cells that comprise the corpus luteum (structural luteolysis). Preventing luteolysis is crucial to maintain pregnancy."" [PMID:10617764]",8,1896,5,19147,0.0026371308016877636,0.625,query_1,"['GO:0008585', 'GO:0022602']"
GO:BP,GO:0042044,fluid transport,0.006003202778821785,True,"""The directed movement of substances that are in liquid form in normal living conditions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",30,1896,10,19147,0.005274261603375527,0.3333333333333333,query_1,['GO:0006810']
GO:BP,GO:0002761,regulation of myeloid leukocyte differentiation,0.006037917658787448,True,"""Any process that modulates the frequency, rate, or extent of myeloid leukocyte differentiation."" [GOC:add]",110,1896,23,19147,0.012130801687763712,0.20909090909090908,query_1,"['GO:0002573', 'GO:0045637', 'GO:1902105']"
GO:BP,GO:0015850,organic hydroxy compound transport,0.006063916245159284,True,"""The directed movement of an organic hydroxy compound (organic alcohol) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. An organic hydroxy compound is an organic compound having at least one hydroxy group attached to a carbon atom."" [GOC:ai]",211,1896,37,19147,0.019514767932489453,0.17535545023696683,query_1,['GO:0006810']
GO:BP,GO:0007043,cell-cell junction assembly,0.006166119232832607,True,"""The aggregation, arrangement and bonding together of a set of components to form a junction between cells."" [GOC:ai]",138,1896,27,19147,0.014240506329113924,0.1956521739130435,query_1,"['GO:0034329', 'GO:0045216']"
GO:BP,GO:0051147,regulation of muscle cell differentiation,0.006173663572028714,True,"""Any process that modulates the frequency, rate or extent of muscle cell differentiation."" [CL:0000187, GOC:ai]",124,1896,25,19147,0.013185654008438819,0.20161290322580644,query_1,"['GO:0042692', 'GO:0045595']"
GO:BP,GO:0001666,response to hypoxia,0.006173663572028714,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating lowered oxygen tension. Hypoxia, defined as a decline in O2 levels below normoxic levels of 20.8 - 20.95%, results in metabolic adaptation at both the cellular and organismal level."" [GOC:hjd]",257,1896,43,19147,0.02267932489451477,0.16731517509727625,query_1,"['GO:0006950', 'GO:0036293']"
GO:BP,GO:0045444,fat cell differentiation,0.00628135320504188,True,"""The process in which a relatively unspecialized cell acquires specialized features of an adipocyte, an animal connective tissue cell specialized for the synthesis and storage of fat."" [CL:0000136, GOC:go_curators]",219,1896,38,19147,0.020042194092827006,0.1735159817351598,query_1,['GO:0030154']
GO:BP,GO:0010628,positive regulation of gene expression,0.006312091961231532,True,"""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]",1042,1896,136,19147,0.07172995780590717,0.13051823416506717,query_1,"['GO:0010467', 'GO:0010468', 'GO:0010557']"
GO:BP,GO:0010562,positive regulation of phosphorus metabolic process,0.00634629691897626,True,"""Any process that increases the frequency, rate or extent of the chemical reactions and pathways involving phosphorus or compounds containing phosphorus."" [GOC:dph, GOC:tb]",344,1896,54,19147,0.028481012658227847,0.1569767441860465,query_1,"['GO:0006793', 'GO:0009893', 'GO:0051174']"
GO:BP,GO:0045937,positive regulation of phosphate metabolic process,0.00634629691897626,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving phosphates."" [GOC:go_curators]",344,1896,54,19147,0.028481012658227847,0.1569767441860465,query_1,"['GO:0006796', 'GO:0010562']"
GO:BP,GO:0050818,regulation of coagulation,0.006384981136513696,True,"""Any process that modulates the frequency, rate or extent of coagulation, the process in which a fluid solution, or part of it, changes into a solid or semisolid mass."" [GOC:ai]",71,1896,17,19147,0.008966244725738396,0.23943661971830985,query_1,"['GO:0050817', 'GO:0051239']"
GO:BP,GO:0044458,motile cilium assembly,0.006384981136513696,True,"""The aggregation, arrangement and bonding together of a set of components to form a motile cilium."" [GO_REF:0000079, GOC:cilia, GOC:krc, GOC:TermGenie, PMID:19776033, PMID:21129373, ZFIN:dsf]",71,1896,17,19147,0.008966244725738396,0.23943661971830985,query_1,['GO:0060271']
GO:BP,GO:0099177,regulation of trans-synaptic signaling,0.006416326404957781,True,"""Any process that modulates the frequency, rate or extent of trans-synaptic signaling."" [GOC:dos]",417,1896,63,19147,0.03322784810126582,0.1510791366906475,query_1,"['GO:0010646', 'GO:0023051', 'GO:0099537']"
GO:BP,GO:0009968,negative regulation of signal transduction,0.006487147646484887,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of signal transduction."" [GOC:sm]",1230,1896,157,19147,0.08280590717299578,0.12764227642276424,query_1,"['GO:0007165', 'GO:0009966', 'GO:0010648', 'GO:0023057', 'GO:0048585']"
GO:BP,GO:0034764,positive regulation of transmembrane transport,0.006570927162245166,True,"""Any process that activates or increases the frequency, rate or extent of the directed movement of a solute from one side of a membrane to the other."" [GOC:mah]",153,1896,29,19147,0.01529535864978903,0.1895424836601307,query_1,"['GO:0034762', 'GO:0048522', 'GO:0051050', 'GO:0055085']"
GO:BP,GO:0034767,positive regulation of monoatomic ion transmembrane transport,0.006576555999281184,True,"""Any process that activates or increases the frequency, rate or extent of the directed movement of ions from one side of a membrane to the other."" [GOC:mah]",104,1896,22,19147,0.011603375527426161,0.21153846153846154,query_1,"['GO:0034220', 'GO:0034764', 'GO:0034765', 'GO:0043270']"
GO:BP,GO:1900046,regulation of hemostasis,0.006629516391538727,True,"""Any process that modulates the frequency, rate or extent of hemostasis."" [GOC:TermGenie]",65,1896,16,19147,0.008438818565400843,0.24615384615384617,query_1,"['GO:0007599', 'GO:0050789', 'GO:0050878']"
GO:BP,GO:0019370,leukotriene biosynthetic process,0.006630834100094361,True,"""The chemical reactions and pathways resulting in the formation of leukotriene, a pharmacologically active substance derived from a polyunsaturated fatty acid, such as arachidonic acid."" [GOC:go_curators]",16,1896,7,19147,0.003691983122362869,0.4375,query_1,"['GO:0006691', 'GO:0046456']"
GO:BP,GO:0055021,regulation of cardiac muscle tissue growth,0.006640840109672648,True,"""Any process that modulates the frequency, rate or extent of cardiac muscle growth."" [GOC:vk]",47,1896,13,19147,0.006856540084388186,0.2765957446808511,query_1,"['GO:0055017', 'GO:0060420']"
GO:BP,GO:0048880,sensory system development,0.006698967013272042,True,"""The process whose specific outcome is the progression of a sensory system over time from its formation to the mature structure."" [GOC:dgh]",345,1896,54,19147,0.028481012658227847,0.1565217391304348,query_1,['GO:0048731']
GO:BP,GO:0009612,response to mechanical stimulus,0.006746170822455973,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a mechanical stimulus."" [GOC:hb]",190,1896,34,19147,0.017932489451476793,0.17894736842105263,query_1,"['GO:0009605', 'GO:0009628']"
GO:BP,GO:0007179,transforming growth factor beta receptor signaling pathway,0.006746170822455973,True,"""The series of molecular signals initiated by an extracellular ligand binding to a transforming growth factor beta receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:BHF, GOC:mah, GOC:signaling]",190,1896,34,19147,0.017932489451476793,0.17894736842105263,query_1,"['GO:0071560', 'GO:0141091']"
GO:BP,GO:0045453,bone resorption,0.006749059277875675,True,"""The process in which specialized cells known as osteoclasts degrade the organic and inorganic portions of bone, and endocytose and transport the degradation products."" [GOC:mah, PMID:10968780]",59,1896,15,19147,0.007911392405063292,0.2542372881355932,query_1,"['GO:0001894', 'GO:0046849']"
GO:BP,GO:0010718,positive regulation of epithelial to mesenchymal transition,0.006756165418669997,True,"""Any process that increases the rate, frequency, or extent of epithelial to mesenchymal transition. Epithelial to mesenchymal transition is where an epithelial cell loses apical/basolateral polarity, severs intercellular adhesive junctions, degrades basement membrane components and becomes a migratory mesenchymal cell."" [GOC:BHF, GOC:dph, GOC:tb]",53,1896,14,19147,0.007383966244725738,0.2641509433962264,query_1,"['GO:0001837', 'GO:0010717', 'GO:0045597', 'GO:0051240']"
GO:BP,GO:2000351,regulation of endothelial cell apoptotic process,0.006756165418669997,True,"""Any process that modulates the frequency, rate or extent of endothelial cell apoptotic process."" [GOC:mah, GOC:mtg_apoptosis]",53,1896,14,19147,0.007383966244725738,0.2641509433962264,query_1,"['GO:0042981', 'GO:0072577']"
GO:BP,GO:0031623,receptor internalization,0.006766828449819866,True,"""A receptor-mediated endocytosis process that results in the movement of receptors from the plasma membrane to the inside of the cell. The process begins when cell surface receptors are monoubiquitinated following ligand-induced activation. Receptors are subsequently taken up into endocytic vesicles from where they are either targeted to the lysosome or vacuole for degradation or recycled back to the plasma membrane."" [GOC:bf, GOC:mah, GOC:signaling, PMID:15006537, PMID:19643732]",125,1896,25,19147,0.013185654008438819,0.2,query_1,['GO:0006898']
GO:BP,GO:0006837,serotonin transport,0.00706569346308819,True,"""The directed movement of serotonin into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Serotonin (5-hydroxytryptamine) is a monoamine neurotransmitter occurring in the peripheral and central nervous systems."" [GOC:ai]",12,1896,6,19147,0.0031645569620253164,0.5,query_1,"['GO:0015844', 'GO:0015850']"
GO:BP,GO:0034446,substrate adhesion-dependent cell spreading,0.007139668624691596,True,"""The morphogenetic process that results in flattening of a cell as a consequence of its adhesion to a substrate."" [GOC:mah, GOC:pf, PMID:17050732]",98,1896,21,19147,0.011075949367088608,0.21428571428571427,query_1,['GO:0031589']
GO:BP,GO:0006690,icosanoid metabolic process,0.007139668624691596,True,"""The chemical reactions and pathways involving icosanoids, any of a group of C20 polyunsaturated fatty acids."" [GOC:ma]",98,1896,21,19147,0.011075949367088608,0.21428571428571427,query_1,['GO:0019752']
GO:BP,GO:0061448,connective tissue development,0.007139668624691596,True,"""The progression of a connective tissue over time, from its formation to the mature structure."" [GOC:BHF]",267,1896,44,19147,0.023206751054852322,0.1647940074906367,query_1,['GO:0009888']
GO:BP,GO:0003073,regulation of systemic arterial blood pressure,0.007353809826692179,True,"""The process that modulates the force with which blood travels through the systemic arterial circulatory system. The process is controlled by a balance of processes that increase pressure and decrease pressure."" [GOC:mtg_cardio]",72,1896,17,19147,0.008966244725738396,0.2361111111111111,query_1,['GO:0008217']
GO:BP,GO:0007159,leukocyte cell-cell adhesion,0.007353809826692179,True,"""The attachment of a leukocyte to another cell via adhesion molecules."" [GOC:go_curators]",387,1896,59,19147,0.031118143459915613,0.1524547803617571,query_1,['GO:0098609']
GO:BP,GO:0032651,regulation of interleukin-1 beta production,0.0074061715050873994,True,"""Any process that modulates the frequency, rate, or extent of interleukin-1 beta production."" [GOC:mah]",85,1896,19,19147,0.010021097046413503,0.2235294117647059,query_1,"['GO:0032611', 'GO:0032652']"
GO:BP,GO:0032611,interleukin-1 beta production,0.0074061715050873994,True,"""The appearance of interleukin-1 beta due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:mah]",85,1896,19,19147,0.010021097046413503,0.2235294117647059,query_1,['GO:0032612']
GO:BP,GO:0098754,detoxification,0.007539105225911142,True,"""Any process that reduces or removes the toxicity of a toxic substance. These may include transport of the toxic substance away from sensitive areas and to compartments or complexes whose purpose is sequestration of the toxic substance."" [GOC:dos]",119,1896,24,19147,0.012658227848101266,0.20168067226890757,query_1,"['GO:0008150', 'GO:0009636']"
GO:BP,GO:0061440,kidney vasculature development,0.007585313164134032,True,"""The process whose specific outcome is the progression of the vasculature of the kidney over time, from its formation to the mature structure."" [GOC:dph, GOC:mtg_kidney_jan10, PMID:11891195]",31,1896,10,19147,0.005274261603375527,0.3225806451612903,query_1,"['GO:0001822', 'GO:0061437']"
GO:BP,GO:0061437,renal system vasculature development,0.007585313164134032,True,"""The process whose specific outcome is the progression of vasculature of the renal system over time, from its formation to the mature structure."" [GOC:dph, GOC:mtg_kidney_jan10, PMID:11891195]",31,1896,10,19147,0.005274261603375527,0.3225806451612903,query_1,"['GO:0001944', 'GO:0072001']"
GO:BP,GO:0097205,renal filtration,0.007585313164134032,True,"""A renal system process in which fluid circulating through the body is filtered through a barrier system."" [GOC:pr, GOC:sart]",31,1896,10,19147,0.005274261603375527,0.3225806451612903,query_1,['GO:0003014']
GO:BP,GO:0048545,response to steroid hormone,0.0076067263414249225,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a steroid hormone stimulus."" [GOC:go_curators]",268,1896,44,19147,0.023206751054852322,0.16417910447761194,query_1,"['GO:0009725', 'GO:0033993']"
GO:BP,GO:0060632,regulation of microtubule-based movement,0.0076067263414249225,True,"""Any process that modulates the rate, frequency, or extent of microtubule-based movement, the movement of organelles, other microtubules and other particles along microtubules, mediated by motor proteins."" [GOC:dph, GOC:tb]",42,1896,12,19147,0.006329113924050633,0.2857142857142857,query_1,"['GO:0007018', 'GO:0032886']"
GO:BP,GO:0048515,spermatid differentiation,0.007611243396733451,True,"""The process whose specific outcome is the progression of a spermatid over time, from initial commitment of the cell to a specific fate, to the fully functional differentiated cell."" [GOC:dph, GOC:jid]",162,1896,30,19147,0.015822784810126583,0.18518518518518517,query_1,"['GO:0003006', 'GO:0007283', 'GO:0022412', 'GO:0030154']"
GO:BP,GO:0006809,nitric oxide biosynthetic process,0.007629694110715641,True,"""The chemical reactions and pathways resulting in the formation of nitric oxide, nitrogen monoxide (NO), a colorless gas only slightly soluble in water."" [GOC:ai]",66,1896,16,19147,0.008438818565400843,0.24242424242424243,query_1,"['GO:0009058', 'GO:0046209']"
GO:BP,GO:0007286,spermatid development,0.007818208138604376,True,"""The process whose specific outcome is the progression of a spermatid over time, from its formation to the mature structure."" [GOC:dph, GOC:go_curators]",155,1896,29,19147,0.01529535864978903,0.1870967741935484,query_1,"['GO:0007281', 'GO:0048515']"
GO:BP,GO:0006940,regulation of smooth muscle contraction,0.007860305028980129,True,"""Any process that modulates the frequency, rate or extent of smooth muscle contraction."" [GOC:go_curators]",48,1896,13,19147,0.006856540084388186,0.2708333333333333,query_1,"['GO:0006937', 'GO:0006939']"
GO:BP,GO:0035904,aorta development,0.007860305028980129,True,"""The progression of the aorta over time, from its initial formation to the mature structure. An aorta is an artery that carries blood from the heart to other parts of the body."" [GOC:bf, GOC:dgh, MA:0000062, UBERON:0000947, Wikipedia:Aorta]",60,1896,15,19147,0.007911392405063292,0.25,query_1,['GO:0060840']
GO:BP,GO:0120316,sperm flagellum assembly,0.007860305028980129,True,"""The assembly and organization of the sperm flagellum, the microtubule-based axoneme and associated structures that are part of a sperm flagellum (or cilium)."" [GOC:krc, PMID:32791035]",48,1896,13,19147,0.006856540084388186,0.2708333333333333,query_1,"['GO:0003006', 'GO:0007286', 'GO:0030317', 'GO:0044458']"
GO:BP,GO:0060390,regulation of SMAD protein signal transduction,0.007860305028980129,True,"""Any process that modulates the rate, frequency or extent of SMAD protein signal transduction."" [GOC:BHF, GOC:dph, GOC:tb]",60,1896,15,19147,0.007911392405063292,0.25,query_1,"['GO:0060395', 'GO:1902531']"
GO:BP,GO:0071347,cellular response to interleukin-1,0.007860305028980129,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an interleukin-1 stimulus."" [GOC:mah]",79,1896,18,19147,0.00949367088607595,0.22784810126582278,query_1,"['GO:0070555', 'GO:0071345']"
GO:BP,GO:0060562,epithelial tube morphogenesis,0.007860305028980129,True,"""The process in which the anatomical structures of a tube are generated and organized from an epithelium. Epithelial tubes transport gases, liquids and cells from one site to another and form the basic structure of many organs and tissues, with tube shape and organization varying from the single-celled excretory organ in Caenorhabditis elegans to the branching trees of the mammalian kidney and insect tracheal system."" [GOC:dph]",308,1896,49,19147,0.025843881856540084,0.1590909090909091,query_1,"['GO:0002009', 'GO:0035239']"
GO:BP,GO:0033622,integrin activation,0.007860305028980129,True,"""The aggregation, arrangement and bonding together of an integrin, a heterodimeric adhesion receptor formed by the non-covalent association of particular alpha and beta subunits, that lead to the increased affinity of the integrin for its extracellular ligands."" [GOC:add, PMID:12213832, PMID:14754902]",26,1896,9,19147,0.004746835443037975,0.34615384615384615,query_1,['GO:0065003']
GO:BP,GO:0051497,negative regulation of stress fiber assembly,0.007860305028980129,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the assembly a stress fiber, a bundle of microfilaments and other proteins found in fibroblasts."" [GOC:ai]",26,1896,9,19147,0.004746835443037975,0.34615384615384615,query_1,"['GO:0032232', 'GO:0043149', 'GO:0051492']"
GO:BP,GO:0050921,positive regulation of chemotaxis,0.008210850749184704,True,"""Any process that activates or increases the frequency, rate or extent of the directed movement of a motile cell or organism in response to a specific chemical concentration gradient."" [GOC:ai]",134,1896,26,19147,0.013713080168776372,0.19402985074626866,query_1,"['GO:0006935', 'GO:0032103', 'GO:0040017', 'GO:0050920']"
GO:BP,GO:1902893,regulation of miRNA transcription,0.008352938360766197,True,"""Any process that modulates the frequency, rate or extent of microRNA (miRNA) gene transcription."" [GO_REF:0000058, GOC:dph, GOC:kmv, GOC:TermGenie, PMID:24699545]",73,1896,17,19147,0.008966244725738396,0.2328767123287671,query_1,"['GO:0006355', 'GO:0061614', 'GO:2000628']"
GO:BP,GO:0042310,vasoconstriction,0.008352938360766197,True,"""A decrease in the diameter of blood vessels, especially arteries, due to constriction of smooth muscle cells that line the vessels, and usually causing an increase in blood pressure."" [GOC:pr, ISBN:0192800752]",73,1896,17,19147,0.008966244725738396,0.2328767123287671,query_1,['GO:0097746']
GO:BP,GO:0007585,respiratory gaseous exchange by respiratory system,0.008352938360766197,True,"""The process of gaseous exchange between an organism and its environment. In plants, microorganisms, and many small animals, air or water makes direct contact with the organism's cells or tissue fluids, and the processes of diffusion supply the organism with dioxygen (O2) and remove carbon dioxide (CO2). In larger animals the efficiency of gaseous exchange is improved by specialized respiratory organs, such as lungs and gills, which are ventilated by breathing mechanisms."" [ISBN:0198506732]",73,1896,17,19147,0.008966244725738396,0.2328767123287671,query_1,['GO:0032501']
GO:BP,GO:0043500,muscle adaptation,0.008352938360766197,True,"""A process in which muscle adapts, with consequent modifications to structural and/or functional phenotypes, in response to a stimulus. Stimuli include contractile activity, loading conditions, substrate supply, and environmental factors. These adaptive events occur in both muscle fibers and associated structures (motoneurons and capillaries), and they involve alterations in regulatory mechanisms, contractile properties and metabolic capacities."" [GOC:mtg_muscle, PMID:11181628, PMID:11449884, PMID:12605307]",86,1896,19,19147,0.010021097046413503,0.22093023255813954,query_1,"['GO:0003012', 'GO:0050896']"
GO:BP,GO:0002027,regulation of heart rate,0.008352938360766197,True,"""Any process that modulates the frequency or rate of heart contraction."" [GOC:dph, GOC:tb, PMID:10358008]",86,1896,19,19147,0.010021097046413503,0.22093023255813954,query_1,"['GO:0008016', 'GO:0065008']"
GO:BP,GO:0001501,skeletal system development,0.0083733801551785,True,"""The process whose specific outcome is the progression of the skeleton over time, from its formation to the mature structure. The skeleton is the bony framework of the body in vertebrates (endoskeleton) or the hard outer envelope of insects (exoskeleton or dermoskeleton)."" [GOC:dph, GOC:jid, GOC:tb]",472,1896,69,19147,0.03639240506329114,0.1461864406779661,query_1,['GO:0048731']
GO:BP,GO:0045216,cell-cell junction organization,0.008490872765335779,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a cell-cell junction. A cell-cell junction is a specialized region of connection between two cells."" [GOC:ai, GOC:dph, GOC:jl, GOC:mah]",193,1896,34,19147,0.017932489451476793,0.17616580310880828,query_1,['GO:0034330']
GO:BP,GO:0090049,regulation of cell migration involved in sprouting angiogenesis,0.008572161783090398,True,"""Any process that modulates the frequency, rate or extent of cell migration involved in sprouting angiogenesis. Cell migration involved in sprouting angiogenesis is the orderly movement of endothelial cells into the extracellular matrix in order to form new blood vessels contributing to the process of sprouting angiogenesis."" [GOC:BHF, GOC:dph, GOC:rl, GOC:tb]",37,1896,11,19147,0.0058016877637130804,0.2972972972972973,query_1,"['GO:0002042', 'GO:0043535']"
GO:BP,GO:0071248,cellular response to metal ion,0.008708021771896984,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a metal ion stimulus."" [GOC:mah]",149,1896,28,19147,0.014767932489451477,0.18791946308724833,query_1,"['GO:0010038', 'GO:0070887']"
