source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0002823,negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,0.00034528199902705766,True,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of an adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains. An example of this process is found in the Gnathostomata."" [GOC:add, GOC:mtg_sensu]",55,3838,26,18452,0.006774361646690985,0.4727272727272727,query_1,"['GO:0002460', 'GO:0002820', 'GO:0002822']"
GO:BP,GO:0042088,T-helper 1 type immune response,0.00034587270952425836,True,"""An immune response which is associated with resistance to intracellular bacteria, fungi, and protozoa, and pathological conditions such as arthritis, and which is typically orchestrated by the production of particular cytokines by T-helper 1 cells, most notably interferon-gamma, IL-2, and lymphotoxin."" [GOC:add, ISBN:0781735149]",46,3838,23,18452,0.005992704533611256,0.5,query_1,['GO:0002460']
GO:BP,GO:0032613,interleukin-10 production,0.0003473113267137185,True,"""The appearance of interleukin-10 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:mah]",52,3838,25,18452,0.006513809275664409,0.4807692307692308,query_1,['GO:0001816']
GO:BP,GO:0032653,regulation of interleukin-10 production,0.0003473113267137185,True,"""Any process that modulates the frequency, rate, or extent of interleukin-10 production."" [GOC:mah]",52,3838,25,18452,0.006513809275664409,0.4807692307692308,query_1,"['GO:0001817', 'GO:0032613']"
GO:BP,GO:0008284,positive regulation of cell population proliferation,0.00037464619910000283,True,"""Any process that activates or increases the rate or extent of cell proliferation."" [GOC:go_curators]",754,3838,205,18452,0.05341323606044815,0.2718832891246684,query_1,"['GO:0008283', 'GO:0042127', 'GO:0048522']"
GO:BP,GO:2000106,regulation of leukocyte apoptotic process,0.0004150933197176978,True,"""Any process that modulates the frequency, rate or extent of leukocyte apoptotic process."" [GOC:BHF, GOC:mtg_apoptosis]",81,3838,34,18452,0.008858780614903595,0.41975308641975306,query_1,"['GO:0042981', 'GO:0071887']"
GO:BP,GO:0002718,regulation of cytokine production involved in immune response,0.0004150933197176978,True,"""Any process that modulates the frequency, rate, or extent of cytokine production that contributes to an immune response."" [GOC:add]",108,3838,42,18452,0.010943199583116207,0.3888888888888889,query_1,"['GO:0001817', 'GO:0002367', 'GO:0002700']"
GO:BP,GO:0002688,regulation of leukocyte chemotaxis,0.0004150933197176978,True,"""Any process that modulates the frequency, rate, or extent of leukocyte chemotaxis."" [GOC:add]",108,3838,42,18452,0.010943199583116207,0.3888888888888889,query_1,"['GO:0002685', 'GO:0030595', 'GO:0050920']"
GO:BP,GO:0002367,cytokine production involved in immune response,0.0004150933197176978,True,"""The appearance of a cytokine due to biosynthesis or secretion following a cellular stimulus contributing to an immune response, resulting in an increase in its intracellular or extracellular levels."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",108,3838,42,18452,0.010943199583116207,0.3888888888888889,query_1,"['GO:0001816', 'GO:0002440', 'GO:0006955']"
GO:BP,GO:0071887,leukocyte apoptotic process,0.0004150933197176978,True,"""Any apoptotic process in a leukocyte, an achromatic cell of the myeloid or lymphoid lineages capable of ameboid movement, found in blood or other tissue."" [CL:0000738, GOC:BHF, GOC:mah, GOC:mtg_apoptosis]",108,3838,42,18452,0.010943199583116207,0.3888888888888889,query_1,['GO:0006915']
GO:BP,GO:0050858,negative regulation of antigen receptor-mediated signaling pathway,0.0004312128801642593,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of signaling pathways initiated by the cross-linking of an antigen receptor on a B- or T cell."" [GOC:ai]",35,3838,19,18452,0.0049504950495049506,0.5428571428571428,query_1,"['GO:0002683', 'GO:0009968', 'GO:0050851', 'GO:0050854']"
GO:BP,GO:1990266,neutrophil migration,0.000493940447052108,True,"""The movement of a neutrophil within or between different tissues and organs of the body."" [PMID:1826836]",95,3838,38,18452,0.009900990099009901,0.4,query_1,['GO:0097530']
GO:BP,GO:0001788,antibody-dependent cellular cytotoxicity,0.0005430352089227625,True,"""Cytolysis of target cells by natural killer cells, eosinophils, neutrophils, monocytes, or macrophages following engagement of antibodies bound to the target cells by Fc receptors on the effector cells."" [GOC:pr, ISBN:0781735149, PMID:11677095, PMID:9581795]",7,3838,7,18452,0.0018238665971860343,1.0,query_1,"['GO:0001794', 'GO:0001909']"
GO:BP,GO:0050832,defense response to fungus,0.0005732061894413415,True,"""Reactions triggered in response to the presence of a fungus that act to protect the cell or organism."" [GOC:ai]",30,3838,17,18452,0.004429390307451798,0.5666666666666667,query_1,"['GO:0006952', 'GO:0009620']"
GO:BP,GO:0042116,macrophage activation,0.0006068846251041784,True,"""A change in morphology and behavior of a macrophage resulting from exposure to a cytokine, chemokine, cellular ligand, or soluble factor."" [GOC:mgi_curators, ISBN:0781735149, PMID:14506301]",89,3838,36,18452,0.009379885356956748,0.4044943820224719,query_1,['GO:0002274']
GO:BP,GO:0032732,positive regulation of interleukin-1 production,0.0006465551384568716,True,"""Any process that activates or increases the frequency, rate, or extent of interleukin-1 production."" [GOC:mah]",63,3838,28,18452,0.007295466388744137,0.4444444444444444,query_1,"['GO:0001819', 'GO:0032612', 'GO:0032652']"
GO:BP,GO:0032689,negative regulation of type II interferon production,0.0006538036894099274,True,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of interferon-gamma production. Interferon-gamma is also known as type II interferon."" [GOC:add, GOC:mah, PMID:15546383]",33,3838,18,18452,0.004689942678478374,0.5454545454545454,query_1,"['GO:0001818', 'GO:0032609', 'GO:0032649']"
GO:BP,GO:0071222,cellular response to lipopolysaccharide,0.000669563610186801,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipopolysaccharide stimulus; lipopolysaccharide is a major component of the cell wall of gram-negative bacteria."" [GOC:mah]",171,3838,59,18452,0.015372589890568004,0.34502923976608185,query_1,"['GO:0032496', 'GO:0071219', 'GO:0071396', 'GO:1901701']"
GO:BP,GO:0002702,positive regulation of production of molecular mediator of immune response,0.000672281382711476,True,"""Any process that activates or increases the frequency, rate, or extent of the production of molecular mediator of immune response."" [GOC:add]",124,3838,46,18452,0.011985409067222511,0.3709677419354839,query_1,"['GO:0002440', 'GO:0002699', 'GO:0002700', 'GO:0010628']"
GO:BP,GO:0002437,inflammatory response to antigenic stimulus,0.000677554124859951,True,"""An inflammatory response to an antigenic stimulus, which can be include any number of T cell or B cell epitopes."" [GOC:add, ISBN:0781735149]",60,3838,27,18452,0.0070349140177175615,0.45,query_1,"['GO:0006954', 'GO:0006955']"
GO:BP,GO:0036037,"CD8-positive, alpha-beta T cell activation",0.0006915983542522946,True,"""The change in morphology and behavior of a CD8-positive, alpha-beta T cell resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific."" [CL:0000625, GOC:yaf]",25,3838,15,18452,0.0039082855653986455,0.6,query_1,['GO:0046631']
GO:BP,GO:0002864,regulation of acute inflammatory response to antigenic stimulus,0.000720774163275726,True,"""Any process that modulates the frequency, rate, or extent of an acute inflammatory response to an antigenic stimulus."" [GOC:add]",13,3838,10,18452,0.0026055237102657635,0.7692307692307693,query_1,"['GO:0002438', 'GO:0002673', 'GO:0002861']"
GO:BP,GO:0050907,detection of chemical stimulus involved in sensory perception,0.0007322773279626347,True,"""The series of events in which a chemical stimulus is received and converted into a molecular signal as part of sensory perception."" [GOC:ai, GOC:dos]",20,3838,13,18452,0.0033871808233454925,0.65,query_1,"['GO:0007606', 'GO:0009593', 'GO:0050906']"
GO:BP,GO:0032731,positive regulation of interleukin-1 beta production,0.0007364317673042149,True,"""Any process that activates or increases the frequency, rate, or extent of interleukin-1 beta production."" [GOC:mah]",54,3838,25,18452,0.006513809275664409,0.46296296296296297,query_1,"['GO:0032611', 'GO:0032651', 'GO:0032732']"
GO:BP,GO:2001187,"positive regulation of CD8-positive, alpha-beta T cell activation",0.0007941645710274917,True,"""Any process that activates or increases the frequency, rate or extent of CD8-positive, alpha-beta T cell activation."" [GOC:obol]",9,3838,8,18452,0.0020844189682126106,0.8888888888888888,query_1,"['GO:0036037', 'GO:0046635', 'GO:2001185']"
GO:BP,GO:0032755,positive regulation of interleukin-6 production,0.0008708974134381291,True,"""Any process that activates or increases the frequency, rate, or extent of interleukin-6 production."" [GOC:mah]",87,3838,35,18452,0.009119332985930172,0.40229885057471265,query_1,"['GO:0001819', 'GO:0032635', 'GO:0032675']"
GO:BP,GO:0007165,signal transduction,0.0008991339307603278,True,"""The cellular process in which a signal is conveyed to trigger a change in the activity or state of a cell. Signal transduction begins with reception of a signal (e.g. a ligand binding to a receptor or receptor activation by a stimulus such as light), or for signal transduction in the absence of ligand, signal-withdrawal or the activity of a constitutively active receptor. Signal transduction ends with regulation of a downstream cellular process, e.g. regulation of transcription or regulation of a metabolic process. Signal transduction covers signaling from receptors located on the surface of the cell and signaling via molecules located within the cell. For signaling between cells, signal transduction is restricted to events at and within the receiving cell."" [GOC:go_curators, GOC:mtg_signaling_feb11]",4731,3838,1082,18452,0.2819176654507556,0.22870429084760094,query_1,"['GO:0007154', 'GO:0009987', 'GO:0023052', 'GO:0050794', 'GO:0051716']"
GO:BP,GO:0045089,positive regulation of innate immune response,0.0009244522862185307,True,"""Any process that activates or increases the frequency, rate or extent of the innate immune response, the organism's first line of defense against infection."" [GOC:ebc]",355,3838,106,18452,0.027618551328817093,0.29859154929577464,query_1,"['GO:0002833', 'GO:0031349', 'GO:0032103', 'GO:0045087', 'GO:0045088', 'GO:0050778']"
GO:BP,GO:0032623,interleukin-2 production,0.000943700960566894,True,"""The appearance of interleukin-2 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:mah]",61,3838,27,18452,0.0070349140177175615,0.4426229508196721,query_1,['GO:0001816']
GO:BP,GO:0032663,regulation of interleukin-2 production,0.000943700960566894,True,"""Any process that modulates the frequency, rate, or extent of interleukin-2 production."" [GOC:mah]",61,3838,27,18452,0.0070349140177175615,0.4426229508196721,query_1,"['GO:0001817', 'GO:0032623']"
GO:BP,GO:0002474,antigen processing and presentation of peptide antigen via MHC class I,0.0009658166166294422,True,"""The process in which an antigen-presenting cell expresses a peptide antigen on its cell surface in association with an MHC class I protein complex. Class I here refers to classical class I molecules."" [GOC:add, ISBN:0781735149, PMID:15224092, PMID:15771591]",31,3838,17,18452,0.004429390307451798,0.5483870967741935,query_1,['GO:0048002']
GO:BP,GO:0002544,chronic inflammatory response,0.001016190598583146,True,"""Inflammation of prolonged duration (weeks or months) in which active inflammation, tissue destruction, and attempts at repair are proceeding simultaneously. Although it may follow acute inflammation, chronic inflammation frequently begins insidiously, as a low-grade, smoldering, often asymptomatic response."" [GO_REF:0000022, GOC:jal, ISBN:0781735149]",18,3838,12,18452,0.003126628452318916,0.6666666666666666,query_1,['GO:0006954']
GO:BP,GO:0051606,detection of stimulus,0.001016190598583146,True,"""The series of events in which a stimulus is received by a cell or organism and converted into a molecular signal."" [GOC:add, GOC:ai, GOC:dph, GOC:mah]",166,3838,57,18452,0.01485148514851485,0.3433734939759036,query_1,['GO:0050896']
GO:BP,GO:0019885,antigen processing and presentation of endogenous peptide antigen via MHC class I,0.001016190598583146,True,"""The process in which an antigen-presenting cell expresses a peptide antigen of endogenous origin on its cell surface in association with an MHC class I protein complex. The peptide antigen is typically, but not always, processed from a whole protein. Class I here refers to classical class I molecules."" [GOC:add, ISBN:0781735149, PMID:15771591]",18,3838,12,18452,0.003126628452318916,0.6666666666666666,query_1,"['GO:0002474', 'GO:0002483']"
GO:BP,GO:0032496,response to lipopolysaccharide,0.001034389355222394,True,"""Any process that results in a change in state or activity of an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipopolysaccharide stimulus; lipopolysaccharide is a major component of the cell wall of gram-negative bacteria."" [GOC:add, ISBN:0721601464]",269,3838,84,18452,0.021886399166232414,0.31226765799256506,query_1,"['GO:0002237', 'GO:0033993', 'GO:1901700']"
GO:BP,GO:0030198,extracellular matrix organization,0.001042244728741548,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of an extracellular matrix."" [GOC:mah]",273,3838,85,18452,0.02214695153725899,0.31135531135531136,query_1,"['GO:0043062', 'GO:0045229']"
GO:BP,GO:0043062,extracellular structure organization,0.001042244728741548,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of structures in the space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane, and also covers the host cell environment outside an intracellular parasite."" [GOC:ai, GOC:dph, GOC:jl, GOC:mah]",273,3838,85,18452,0.02214695153725899,0.31135531135531136,query_1,['GO:0016043']
GO:BP,GO:0002861,regulation of inflammatory response to antigenic stimulus,0.001149120319363259,True,"""Any process that modulates the frequency, rate, or extent of an inflammatory response to an antigenic stimulus."" [GOC:add]",40,3838,20,18452,0.005211047420531527,0.5,query_1,"['GO:0002437', 'GO:0050727', 'GO:0050776']"
GO:BP,GO:2000516,"positive regulation of CD4-positive, alpha-beta T cell activation",0.0011575006432383583,True,"""Any process that activates or increases the frequency, rate or extent of CD4-positive, alpha-beta T cell activation."" [GOC:obol]",43,3838,21,18452,0.0054715997915581035,0.4883720930232558,query_1,"['GO:0035710', 'GO:0046635', 'GO:2000514']"
GO:BP,GO:0008037,cell recognition,0.0012564414110634318,True,"""The process in which a cell in an organism interprets its surroundings."" [GOC:go_curators]",127,3838,46,18452,0.011985409067222511,0.36220472440944884,query_1,['GO:0009987']
GO:BP,GO:1901342,regulation of vasculature development,0.0013618116128415753,True,"""Any process that modulates the frequency, rate or extent of vasculature development."" [GOC:TermGenie]",271,3838,84,18452,0.021886399166232414,0.30996309963099633,query_1,"['GO:0001944', 'GO:2000026']"
GO:BP,GO:0045229,external encapsulating structure organization,0.0013731144671912695,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of external structures that lie outside the plasma membrane and surround the entire cell."" [GOC:ai, GOC:dph, GOC:jl, GOC:mah]",275,3838,85,18452,0.02214695153725899,0.3090909090909091,query_1,['GO:0016043']
GO:BP,GO:0001916,positive regulation of T cell mediated cytotoxicity,0.0014348619600882504,True,"""Any process that activates or increases the frequency, rate or extent of T cell mediated cytotoxicity."" [GOC:add, ISBN:0781735149]",29,3838,16,18452,0.004168837936425221,0.5517241379310345,query_1,"['GO:0001912', 'GO:0001913', 'GO:0001914', 'GO:0002711']"
GO:BP,GO:0002833,positive regulation of response to biotic stimulus,0.0014348619600882504,True,"""Any process that activates or increases the frequency, rate, or extent of a response to biotic stimulus."" [GOC:add]",375,3838,110,18452,0.0286607608129234,0.29333333333333333,query_1,"['GO:0002831', 'GO:0009607', 'GO:0048584']"
GO:BP,GO:0046629,gamma-delta T cell activation,0.001437898689264736,True,"""The change in morphology and behavior of a gamma-delta T cell resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific."" [GOC:add]",21,3838,13,18452,0.0033871808233454925,0.6190476190476191,query_1,['GO:0042110']
GO:BP,GO:0002577,regulation of antigen processing and presentation,0.001437898689264736,True,"""Any process that modulates the frequency, rate, or extent of antigen processing and presentation."" [GOC:add]",21,3838,13,18452,0.0033871808233454925,0.6190476190476191,query_1,"['GO:0002682', 'GO:0019882']"
GO:BP,GO:0045954,positive regulation of natural killer cell mediated cytotoxicity,0.001437898689264736,True,"""Any process that activates or increases the frequency, rate or extent of natural killer cell mediated cytotoxicity."" [GOC:add, ISBN:0781735149]",21,3838,13,18452,0.0033871808233454925,0.6190476190476191,query_1,"['GO:0001912', 'GO:0002717', 'GO:0042267', 'GO:0042269']"
GO:BP,GO:0006958,"complement activation, classical pathway",0.001573201347641059,True,"""Any process involved in the activation of any of the steps of the classical pathway of the complement cascade which allows for the direct killing of microbes, the disposal of immune complexes, and the regulation of other immune processes."" [GOC:add, ISBN:0781735149]",32,3838,17,18452,0.004429390307451798,0.53125,query_1,"['GO:0002455', 'GO:0006956']"
GO:BP,GO:0070227,lymphocyte apoptotic process,0.0016569739732647335,True,"""Any apoptotic process in a lymphocyte, a leukocyte commonly found in the blood and lymph that has the characteristics of a large nucleus, a neutral staining cytoplasm, and prominent heterochromatin."" [CL:0000542, GOC:add, GOC:mtg_apoptosis, ISBN:0781765196]",76,3838,31,18452,0.008077123501823866,0.40789473684210525,query_1,['GO:0071887']
GO:BP,GO:0002292,T cell differentiation involved in immune response,0.0016569739732647335,True,"""The process in which an antigenically naive T cell acquires the specialized features of an effector, regulatory, or memory T cell as part of an immune response. Effector T cells include cells which provide T cell help or exhibit cytotoxicity towards other cells."" [GOC:add, ISBN:0781735149]",76,3838,31,18452,0.008077123501823866,0.40789473684210525,query_1,"['GO:0002286', 'GO:0030217']"
GO:BP,GO:0019722,calcium-mediated signaling,0.0017066125899343658,True,"""Any intracellular signal transduction in which the signal is passed on within the cell via calcium ions."" [GOC:signaling]",203,3838,66,18452,0.017196456487754037,0.3251231527093596,query_1,['GO:0141124']
GO:BP,GO:0045765,regulation of angiogenesis,0.0017176138109070177,True,"""Any process that modulates the frequency, rate or extent of angiogenesis."" [GOC:go_curators]",265,3838,82,18452,0.02136529442417926,0.30943396226415093,query_1,"['GO:0001525', 'GO:0022603', 'GO:1901342']"
GO:BP,GO:0043300,regulation of leukocyte degranulation,0.0017176138109070177,True,"""Any process that modulates the frequency, rate, or extent of leukocyte degranulation."" [GOC:add, ISBN:0781735149]",41,3838,20,18452,0.005211047420531527,0.4878048780487805,query_1,"['GO:0002697', 'GO:0043299', 'GO:1903305']"
GO:BP,GO:0016339,calcium-dependent cell-cell adhesion,0.0017176138109070177,True,"""The attachment of one cell to another cell via adhesion molecules that require the presence of calcium for the interaction."" [GOC:hb]",41,3838,20,18452,0.005211047420531527,0.4878048780487805,query_1,['GO:0098609']
GO:BP,GO:0002517,T cell tolerance induction,0.0018363682811532974,True,"""A process involving any mechanism for tolerance induction in T cells."" [GOC:jal, ISBN:0781735149, PMID:16551263]",14,3838,10,18452,0.0026055237102657635,0.7142857142857143,query_1,['GO:0002507']
GO:BP,GO:0098543,detection of other organism,0.0018363682811532974,True,"""The series of events in which a stimulus from another organism is received and converted into a molecular signal."" [GOC:dos]",14,3838,10,18452,0.0026055237102657635,0.7142857142857143,query_1,"['GO:0051707', 'GO:0098581']"
GO:BP,GO:0035590,purinergic nucleotide receptor signaling pathway,0.0021360419634071856,True,"""The series of molecular signals initiated by an extracellular purine nucleotide binding to its receptor, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:BHF, PMID:9755289]",27,3838,15,18452,0.0039082855653986455,0.5555555555555556,query_1,['GO:0007166']
GO:BP,GO:0070374,positive regulation of ERK1 and ERK2 cascade,0.0021985578167233863,True,"""Any process that activates or increases the frequency, rate or extent of signal transduction mediated by the ERK1 and ERK2 cascade."" [GOC:mah]",163,3838,55,18452,0.0143303804064617,0.3374233128834356,query_1,"['GO:0043410', 'GO:0070371', 'GO:0070372']"
GO:BP,GO:0002885,positive regulation of hypersensitivity,0.002249619630318971,True,"""Any process that activates or increases the frequency, rate, or extent of hypersensitivity."" [GOC:add]",6,3838,6,18452,0.001563314226159458,1.0,query_1,"['GO:0002524', 'GO:0002866', 'GO:0002883']"
GO:BP,GO:0002886,regulation of myeloid leukocyte mediated immunity,0.0022916635330840897,True,"""Any process that modulates the frequency, rate, or extent of myeloid leukocyte mediated immunity."" [GOC:add]",51,3838,23,18452,0.005992704533611256,0.45098039215686275,query_1,"['GO:0002444', 'GO:0002703']"
GO:BP,GO:0002428,antigen processing and presentation of peptide antigen via MHC class Ib,0.0023453334324780497,True,"""The process in which an antigen-presenting cell expresses peptide antigen in association with an MHC class Ib protein complex on its cell surface. The peptide antigen may originate from an endogenous or exogenous protein. Class Ib here refers to non-classical class I molecules, such as those of the HLA-E family."" [GOC:add, PMID:15928678]",12,3838,9,18452,0.002344971339239187,0.75,query_1,"['GO:0002475', 'GO:0048002']"
GO:BP,GO:2001198,regulation of dendritic cell differentiation,0.0023453334324780497,True,"""Any process that modulates the frequency, rate or extent of dendritic cell differentiation."" [GOC:obol]",12,3838,9,18452,0.002344971339239187,0.75,query_1,"['GO:0097028', 'GO:1902105']"
GO:BP,GO:0036336,dendritic cell migration,0.0023453334324780497,True,"""The movement of a dendritic cell within or between different tissues and organs of the body."" [CL:0000451, GOC:nhn, PMID:19339990]",30,3838,16,18452,0.004168837936425221,0.5333333333333333,query_1,['GO:0071674']
GO:BP,GO:0016045,detection of bacterium,0.0023453334324780497,True,"""The series of events in which a stimulus from a bacterium is received and converted into a molecular signal."" [GOC:hb]",12,3838,9,18452,0.002344971339239187,0.75,query_1,"['GO:0009617', 'GO:0098543']"
GO:BP,GO:0043383,negative T cell selection,0.0023453334324780497,True,"""The process of elimination of immature T cells which react strongly with self-antigens."" [ISBN:0781735149, PMID:12414722]",12,3838,9,18452,0.002344971339239187,0.75,query_1,['GO:0045058']
GO:BP,GO:0046633,alpha-beta T cell proliferation,0.002546898139612919,True,"""The expansion of an alpha-beta T cell population by cell division."" [GOC:ai]",42,3838,20,18452,0.005211047420531527,0.47619047619047616,query_1,"['GO:0042098', 'GO:0046631']"
GO:BP,GO:0002711,positive regulation of T cell mediated immunity,0.002553952096829595,True,"""Any process that activates or increases the frequency, rate, or extent of T cell mediated immunity."" [GOC:add]",61,3838,26,18452,0.006774361646690985,0.4262295081967213,query_1,"['GO:0002456', 'GO:0002708', 'GO:0002709', 'GO:0002824']"
GO:BP,GO:0060284,regulation of cell development,0.0027620691826185854,True,"""Any process that modulates the rate, frequency or extent of the progression of the cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a specific fate."" [GOC:dph, GOC:tb]",703,3838,187,18452,0.048723293381969776,0.26600284495021337,query_1,"['GO:0045595', 'GO:0048468']"
GO:BP,GO:0002676,regulation of chronic inflammatory response,0.002969277002470454,True,"""Any process that modulates the frequency, rate, or extent of a chronic inflammatory response."" [GOC:add]",8,3838,7,18452,0.0018238665971860343,0.875,query_1,"['GO:0002544', 'GO:0050727']"
GO:BP,GO:0070228,regulation of lymphocyte apoptotic process,0.0029744741519427275,True,"""Any process that modulates the occurrence or rate of lymphocyte death by apoptotic process."" [GOC:add, GOC:mtg_apoptosis, ISBN:0781765196]",55,3838,24,18452,0.006253256904637832,0.43636363636363634,query_1,"['GO:0070227', 'GO:2000106']"
GO:BP,GO:0043370,"regulation of CD4-positive, alpha-beta T cell differentiation",0.0029744741519427275,True,"""Any process that modulates the frequency, rate, or extent of CD4-positive, alpha-beta T cell differentiation."" [GOC:add, GOC:pr, ISBN:0781735149]",55,3838,24,18452,0.006253256904637832,0.43636363636363634,query_1,"['GO:0043367', 'GO:0046637', 'GO:2000514']"
GO:BP,GO:0071216,cellular response to biotic stimulus,0.0030831928942670435,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a biotic stimulus, a stimulus caused or produced by a living organism."" [GOC:mah]",207,3838,66,18452,0.017196456487754037,0.3188405797101449,query_1,"['GO:0009607', 'GO:0051716']"
GO:BP,GO:0001773,myeloid dendritic cell activation,0.003157956655148612,True,"""The change in morphology and behavior of a dendritic cell resulting from exposure to a cytokine, chemokine, cellular ligand, or soluble factor."" [GOC:mgi_curators, ISBN:0781735149]",25,3838,14,18452,0.0036477331943720686,0.56,query_1,['GO:0002274']
GO:BP,GO:0007606,sensory perception of chemical stimulus,0.0031715480828565542,True,"""The series of events required for an organism to receive a sensory chemical stimulus, convert it to a molecular signal, and recognize and characterize the signal. This is a neurological process."" [GOC:ai]",52,3838,23,18452,0.005992704533611256,0.4423076923076923,query_1,['GO:0007600']
GO:BP,GO:0002532,production of molecular mediator involved in inflammatory response,0.003228260375951504,True,"""The synthesis or release of any molecular mediator of the inflammatory response following an inflammatory stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:add, GOC:dph, GOC:tb, ISBN:0781735149]",82,3838,32,18452,0.008337675872850442,0.3902439024390244,query_1,"['GO:0006954', 'GO:0032501']"
GO:BP,GO:0043410,positive regulation of MAPK cascade,0.0032465973468425455,True,"""Any process that activates or increases the frequency, rate or extent of signal transduction mediated by the MAPK cascade."" [GOC:go_curators]",391,3838,112,18452,0.02918186555497655,0.2864450127877238,query_1,"['GO:0000165', 'GO:0043408', 'GO:1902533']"
GO:BP,GO:0050728,negative regulation of inflammatory response,0.0032465973468425455,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the inflammatory response."" [GOC:ai]",143,3838,49,18452,0.01276706618030224,0.34265734265734266,query_1,"['GO:0006954', 'GO:0031348', 'GO:0032102', 'GO:0050727']"
GO:BP,GO:0043367,"CD4-positive, alpha-beta T cell differentiation",0.003265790209713984,True,"""The process in which a relatively unspecialized T cell acquires specialized features of a mature CD4-positive, alpha-beta T cell."" [CL:0000624, ISBN:0781735149]",96,3838,36,18452,0.009379885356956748,0.375,query_1,"['GO:0035710', 'GO:0046632']"
GO:BP,GO:2000404,regulation of T cell migration,0.0033370831948915792,True,"""Any process that modulates the frequency, rate or extent of T cell migration."" [GOC:mah]",49,3838,22,18452,0.005732152162584679,0.4489795918367347,query_1,"['GO:0072678', 'GO:2000401']"
GO:BP,GO:0002825,regulation of T-helper 1 type immune response,0.0034739171405164483,True,"""Any process that modulates the frequency, rate, or extent of a T-helper 1 type immune response."" [GOC:add]",28,3838,15,18452,0.0039082855653986455,0.5357142857142857,query_1,"['GO:0002822', 'GO:0042088']"
GO:BP,GO:0009620,response to fungus,0.003791132124635387,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from a fungus."" [GOC:hb]",40,3838,19,18452,0.0049504950495049506,0.475,query_1,['GO:0051707']
GO:BP,GO:0002679,respiratory burst involved in defense response,0.004147978785233053,True,"""A phase of elevated metabolic activity, during which oxygen consumption increases made as part of a defense response ; this leads to the production, by an NADH dependent system, of hydrogen peroxide (H2O2), superoxide anions and hydroxyl radicals."" [GOC:add, ISBN:0781735149, PMID:12789499]",15,3838,10,18452,0.0026055237102657635,0.6666666666666666,query_1,"['GO:0002252', 'GO:0006952', 'GO:0045730']"
GO:BP,GO:0023052,signaling,0.004338478068062806,True,"""The entirety of a process in which information is transmitted within a biological system. This process begins with an active signal and ends when a cellular response has been triggered."" [GOC:mtg_signal, GOC:mtg_signaling_feb11, GOC:signaling]",5127,3838,1156,18452,0.30119854090672227,0.22547298615174566,query_1,['GO:0050789']
GO:BP,GO:0046637,regulation of alpha-beta T cell differentiation,0.004466638423697192,True,"""Any process that modulates the frequency, rate or extent of alpha-beta T cell differentiation."" [GOC:ai]",73,3838,29,18452,0.007556018759770714,0.3972602739726027,query_1,"['GO:0045580', 'GO:0046632', 'GO:0046634']"
GO:BP,GO:0032963,collagen metabolic process,0.0046860665765420416,True,"""The chemical reactions and pathways involving collagen, any of a group of fibrous proteins of very high tensile strength that form the main component of connective tissue in animals. Collagen is highly enriched in glycine (some regions are 33% glycine) and proline, occurring predominantly as 3-hydroxyproline (about 20%)."" [GOC:mah, ISBN:0198506732]",87,3838,33,18452,0.008598228243877019,0.3793103448275862,query_1,['GO:0008152']
GO:BP,GO:0050856,regulation of T cell receptor signaling pathway,0.004702692081416947,True,"""Any process that modulates the frequency, rate or extent of signaling pathways initiated by the cross-linking of an antigen receptor on a T cell."" [GOC:ai]",50,3838,22,18452,0.005732152162584679,0.44,query_1,"['GO:0050852', 'GO:0050854']"
